timestamp,cabinet_id,sensor_id,position,height,sensor_role,inlet_temp_c,source,reading_quality,source_row_id
2025-12-30T20:50:00Z,cab-a01,sensor-middle,front_middle,middle,inlet,21.161,normalized-temperature,good,t5072
2025-12-30T20:50:00Z,cab-a01,sensor-bottom,front_bottom,bottom,inlet,20.261,normalized-temperature,good,t5073
2025-12-30T20:55:00Z,cab-a01,sensor-top,front_top,top,inlet,22.259,normalized-temperature,good,t5074
2025-12-30T20:55:00Z,cab-a01,sensor-middle,front_middle,middle,inlet,21.159,normalized-temperature,good,t5075
2025-12-30T20:55:00Z,cab-a01,sensor-bottom,front_bottom,bottom,inlet,20.259,normalized-temperature,good,t5076
2025-12-30T21:00:00Z,cab-a01,sensor-top,front_top,top,inlet,22.257,normalized-temperature,good,t5077
2025-12-30T21:00:00Z,cab-a01,sensor-middle,front_middle,middle,inlet,21.157,normalized-temperature,good,t5078
2025-12-30T21:00:00Z,cab-a01,sensor-bottom,front_bottom,bottom,inlet,20.257,normalized-temperature,good,t5079
2025-12-30T21:05:00Z,cab-a01,sensor-top,front_top,top,inlet,22.254,normalized-temperature,good,t5080
2025-12-30T21:05:00Z,cab-a01,sensor-middle,front_middle,middle,inlet,21.154,normalized-temperature,good,t5081
2025-12-30T21:05:00Z,cab-a01,sensor-bottom,front_bottom,bottom,inlet,20.254,normalized-temperature,good,t5082
2025-12-30T21:10:00Z,cab-a01,sensor-top,front_top,top,inlet,22.252,normalized-temperature,good,t5083
2025-12-30T21:10:00Z,cab-a01,sensor-middle,front_middle,middle,inlet,21.152,normalized-temperature,good,t5084
2025-12-30T21:10:00Z,cab-a01,sensor-bottom,front_bottom,bottom,inlet,20.252,normalized-temperature,good,t5085
2025-12-30T21:15:00Z,cab-a01,sensor-top,front_top,top,inlet,22.251,normalized-temperature,good,t5086
2025-12-30T21:15:00Z,cab-a01,sensor-middle,front_middle,middle,inlet,21.151,normalized-temperature,good,t5087
2025-12-30T21:15:00Z,cab-a01,sensor-bottom,front_bottom,bottom,inlet,20.251,normalized-temperature,good,t5088
2025-12-30T21:20:00Z,cab-a01,sensor-top,front_top,top,inlet,22.249,normalized-temperature,good,t5089
2025-12-30T21:20:00Z,cab-a01,sensor-middle,front_middle,middle,inlet,21.149,normalized-temperature,good,t5090
2025-12-30T21:20:00Z,cab-a01,sensor-bottom,front_bottom,bottom,inlet,20.249,normalized-temperature,good,t5091
2025-12-30T21:25:00Z,cab-a01,sensor-top,front_top,top,inlet,22.248,normalized-temperature,good,t5092
2025-12-30T21:25:00Z,cab-a01,sensor-middle,front_middle,middle,inlet,21.148,normalized-temperature,good,t5093
2025-12-30T21:25:00Z,cab-a01,sensor-bottom,front_bottom,bottom,inlet,20.248,normalized-temperature,good,t5094
2025-12-30T21:30:00Z,cab-a01,sensor-top,front_top,top,inlet,22.247,normalized-temperature,good,t5095
2025-12-30T21:30:00Z,cab-a01,sensor-middle,front_middle,middle,inlet,21.147,normalized-temperature,good,t5096
2025-12-30T21:30:00Z,cab-a01,sensor-bottom,front_bottom,bottom,inlet,20.247,normalized-temperature,good,t5097
2025-12-30T21:35:00Z,cab-a01,sensor-top,front_top,top,inlet,22.247,normalized-temperature,good,t5098
2025-12-30T21:35:00Z,cab-a01,sensor-middle,front_middle,middle,inlet,21.147,normalized-temperature,good,t5099
2025-12-30T21:35:00Z,cab-a01,sensor-bottom,front_bottom,bottom,inlet,20.247,normalized-temperature,good,t5100
2025-12-30T21:40:00Z,cab-a01,sensor-top,front_top,top,inlet,22.248,normalized-temperature,good,t5101
2025-12-30T21:40:00Z,cab-a01,sensor-middle,front_middle,middle,inlet,21.148,normalized-temperature,good,t5102
2025-12-30T21:40:00Z,cab-a01,sensor-bottom,front_bottom,bottom,inlet,20.248,normalized-temperature,good,t5103
2025-12-30T21:45:00Z,cab-a01,sensor-top,front_top,top,inlet,22.249,normalized-temperature,good,t5104
2025-12-30T21:45:00Z,cab-a01,sensor-middle,front_middle,middle,inlet,21.149,normalized-temperature,good,t5105
2025-12-30T21:45:00Z,cab-a01,sensor-bottom,front_bottom,bottom,inlet,20.249,normalized-temperature,good,t5106
2025-12-30T21:50:00Z,cab-a01,sensor-top,front_top,top,inlet,22.25,normalized-temperature,good,t5107
2025-12-30T21:50:00Z,cab-a01,sensor-middle,front_middle,middle,inlet,21.15,normalized-temperature,good,t5108
2025-12-30T21:50:00Z,cab-a01,sensor-bottom,front_bottom,bottom,inlet,20.25,normalized-temperature,good,t5109
2025-12-30T21:55:00Z,cab-a01,sensor-top,front_top,top,inlet,22.253,normalized-temperature,good,t5110
2025-12-30T21:55:00Z,cab-a01,sensor-middle,front_middle,middle,inlet,21.153,normalized-temperature,good,t5111
2025-12-30T21:55:00Z,cab-a01,sensor-bottom,front_bottom,bottom,inlet,20.253,normalized-temperature,good,t5112
2025-12-30T22:00:00Z,cab-a01,sensor-top,front_top,top,inlet,22.256,normalized-temperature,good,t5113
2025-12-30T22:00:00Z,cab-a01,sensor-middle,front_middle,middle,inlet,21.156,normalized-temperature,good,t5114
2025-12-30T22:00:00Z,cab-a01,sensor-bottom,front_bottom,bottom,inlet,20.256,normalized-temperature,good,t5115
2025-12-30T22:05:00Z,cab-a01,sensor-top,front_top,top,inlet,22.26,normalized-temperature,good,t5116
2025-12-30T22:05:00Z,cab-a01,sensor-middle,front_middle,middle,inlet,21.16,normalized-temperature,good,t5117
2025-12-30T22:05:00Z,cab-a01,sensor-bottom,front_bottom,bottom,inlet,20.26,normalized-temperature,good,t5118
2025-12-30T22:10:00Z,cab-a01,sensor-top,front_top,top,inlet,22.264,normalized-temperature,good,t5119
2025-12-30T22:10:00Z,cab-a01,sensor-middle,front_middle,middle,inlet,21.164,normalized-temperature,good,t5120
2025-12-30T22:10:00Z,cab-a01,sensor-bottom,front_bottom,bottom,inlet,20.264,normalized-temperature,good,t5121
2025-12-30T22:15:00Z,cab-a01,sensor-top,front_top,top,inlet,22.27,normalized-temperature,good,t5122
2025-12-30T22:15:00Z,cab-a01,sensor-middle,front_middle,middle,inlet,21.17,normalized-temperature,good,t5123
2025-12-30T22:15:00Z,cab-a01,sensor-bottom,front_bottom,bottom,inlet,20.27,normalized-temperature,good,t5124
2025-12-30T22:20:00Z,cab-a01,sensor-top,front_top,top,inlet,22.276,normalized-temperature,good,t5125
2025-12-30T22:20:00Z,cab-a01,sensor-middle,front_middle,middle,inlet,21.176,normalized-temperature,good,t5126
2025-12-30T22:20:00Z,cab-a01,sensor-bottom,front_bottom,bottom,inlet,20.276,normalized-temperature,good,t5127
2025-12-30T22:25:00Z,cab-a01,sensor-top,front_top,top,inlet,22.283,normalized-temperature,good,t5128
2025-12-30T22:25:00Z,cab-a01,sensor-middle,front_middle,middle,inlet,21.183,normalized-temperature,good,t5129
2025-12-30T22:25:00Z,cab-a01,sensor-bottom,front_bottom,bottom,inlet,20.283,normalized-temperature,good,t5130
2025-12-30T22:30:00Z,cab-a01,sensor-top,front_top,top,inlet,22.292,normalized-temperature,good,t5131
2025-12-30T22:30:00Z,cab-a01,sensor-middle,front_middle,middle,inlet,21.192,normalized-temperature,good,t5132
2025-12-30T22:30:00Z,cab-a01,sensor-bottom,front_bottom,bottom,inlet,20.292,normalized-temperature,good,t5133
2025-12-30T22:35:00Z,cab-a01,sensor-top,front_top,top,inlet,22.301,normalized-temperature,good,t5134
2025-12-30T22:35:00Z,cab-a01,sensor-middle,front_middle,middle,inlet,21.201,normalized-temperature,good,t5135
2025-12-30T22:35:00Z,cab-a01,sensor-bottom,front_bottom,bottom,inlet,20.301,normalized-temperature,good,t5136
2025-12-30T22:40:00Z,cab-a01,sensor-top,front_top,top,inlet,22.31,normalized-temperature,good,t5137
2025-12-30T22:40:00Z,cab-a01,sensor-middle,front_middle,middle,inlet,21.21,normalized-temperature,good,t5138
2025-12-30T22:40:00Z,cab-a01,sensor-bottom,front_bottom,bottom,inlet,20.31,normalized-temperature,good,t5139
2025-12-30T22:45:00Z,cab-a01,sensor-top,front_top,top,inlet,22.321,normalized-temperature,good,t5140
2025-12-30T22:45:00Z,cab-a01,sensor-middle,front_middle,middle,inlet,21.221,normalized-temperature,good,t5141
2025-12-30T22:45:00Z,cab-a01,sensor-bottom,front_bottom,bottom,inlet,20.321,normalized-temperature,good,t5142
2025-12-30T22:50:00Z,cab-a01,sensor-top,front_top,top,inlet,22.332,normalized-temperature,good,t5143
2025-12-30T22:50:00Z,cab-a01,sensor-middle,front_middle,middle,inlet,21.232,normalized-temperature,good,t5144
2025-12-30T22:50:00Z,cab-a01,sensor-bottom,front_bottom,bottom,inlet,20.332,normalized-temperature,good,t5145
2025-12-30T22:55:00Z,cab-a01,sensor-top,front_top,top,inlet,22.345,normalized-temperature,good,t5146
2025-12-30T22:55:00Z,cab-a01,sensor-middle,front_middle,middle,inlet,21.245,normalized-temperature,good,t5147
2025-12-30T22:55:00Z,cab-a01,sensor-bottom,front_bottom,bottom,inlet,20.345,normalized-temperature,good,t5148
2025-12-30T23:00:00Z,cab-a01,sensor-top,front_top,top,inlet,22.358,normalized-temperature,good,t5149
2025-12-30T23:00:00Z,cab-a01,sensor-middle,front_middle,middle,inlet,21.258,normalized-temperature,good,t5150
2025-12-30T23:00:00Z,cab-a01,sensor-bottom,front_bottom,bottom,inlet,20.358,normalized-temperature,good,t5151
2025-12-30T23:05:00Z,cab-a01,sensor-top,front_top,top,inlet,22.372,normalized-temperature,good,t5152
2025-12-30T23:05:00Z,cab-a01,sensor-middle,front_middle,middle,inlet,21.272,normalized-temperature,good,t5153
2025-12-30T23:05:00Z,cab-a01,sensor-bottom,front_bottom,bottom,inlet,20.372,normalized-temperature,good,t5154
2025-12-30T23:10:00Z,cab-a01,sensor-top,front_top,top,inlet,22.386,normalized-temperature,good,t5155
2025-12-30T23:10:00Z,cab-a01,sensor-middle,front_middle,middle,inlet,21.286,normalized-temperature,good,t5156
2025-12-30T23:10:00Z,cab-a01,sensor-bottom,front_bottom,bottom,inlet,20.386,normalized-temperature,good,t5157
2025-12-30T23:15:00Z,cab-a01,sensor-top,front_top,top,inlet,22.401,normalized-temperature,good,t5158
2025-12-30T23:15:00Z,cab-a01,sensor-middle,front_middle,middle,inlet,21.301,normalized-temperature,good,t5159
2025-12-30T23:15:00Z,cab-a01,sensor-bottom,front_bottom,bottom,inlet,20.401,normalized-temperature,good,t5160
2025-12-30T23:20:00Z,cab-a01,sensor-top,front_top,top,inlet,22.417,normalized-temperature,good,t5161
2025-12-30T23:20:00Z,cab-a01,sensor-middle,front_middle,middle,inlet,21.317,normalized-temperature,good,t5162
2025-12-30T23:20:00Z,cab-a01,sensor-bottom,front_bottom,bottom,inlet,20.417,normalized-temperature,good,t5163
2025-12-30T23:25:00Z,cab-a01,sensor-top,front_top,top,inlet,22.433,normalized-temperature,good,t5164
2025-12-30T23:25:00Z,cab-a01,sensor-middle,front_middle,middle,inlet,21.333,normalized-temperature,good,t5165
2025-12-30T23:25:00Z,cab-a01,sensor-bottom,front_bottom,bottom,inlet,20.433,normalized-temperature,good,t5166
2025-12-30T23:30:00Z,cab-a01,sensor-top,front_top,top,inlet,22.45,normalized-temperature,good,t5167
2025-12-30T23:30:00Z,cab-a01,sensor-middle,front_middle,middle,inlet,21.35,normalized-temperature,good,t5168
2025-12-30T23:30:00Z,cab-a01,sensor-bottom,front_bottom,bottom,inlet,20.45,normalized-temperature,good,t5169
2025-12-30T23:35:00Z,cab-a01,sensor-top,front_top,top,inlet,22.467,normalized-temperature,good,t5170
2025-12-30T23:35:00Z,cab-a01,sensor-middle,front_middle,middle,inlet,21.367,normalized-temperature,good,t5171
2025-12-30T23:35:00Z,cab-a01,sensor-bottom,front_bottom,bottom,inlet,20.467,normalized-temperature,good,t5172
2025-12-30T23:40:00Z,cab-a01,sensor-top,front_top,top,inlet,23.144,normalized-temperature,good,t5173
2025-12-30T23:40:00Z,cab-a01,sensor-middle,front_middle,middle,inlet,22.044,normalized-temperature,good,t5174
2025-12-30T23:40:00Z,cab-a01,sensor-bottom,front_bottom,bottom,inlet,21.144,normalized-temperature,good,t5175
2025-12-30T23:45:00Z,cab-a01,sensor-top,front_top,top,inlet,23.162,normalized-temperature,good,t5176
2025-12-30T23:45:00Z,cab-a01,sensor-middle,front_middle,middle,inlet,22.062,normalized-temperature,good,t5177
2025-12-30T23:45:00Z,cab-a01,sensor-bottom,front_bottom,bottom,inlet,21.162,normalized-temperature,good,t5178
2025-12-30T23:50:00Z,cab-a01,sensor-top,front_top,top,inlet,23.18,normalized-temperature,good,t5179
2025-12-30T23:50:00Z,cab-a01,sensor-middle,front_middle,middle,inlet,22.08,normalized-temperature,good,t5180
2025-12-30T23:50:00Z,cab-a01,sensor-bottom,front_bottom,bottom,inlet,21.18,normalized-temperature,good,t5181
2025-12-30T23:55:00Z,cab-a01,sensor-top,front_top,top,inlet,22.538,normalized-temperature,good,t5182
2025-12-30T23:55:00Z,cab-a01,sensor-middle,front_middle,middle,inlet,21.438,normalized-temperature,good,t5183
2025-12-30T23:55:00Z,cab-a01,sensor-bottom,front_bottom,bottom,inlet,20.538,normalized-temperature,good,t5184
2025-12-31T00:00:00Z,cab-a01,sensor-top,front_top,top,inlet,22.556,normalized-temperature,good,t5185
2025-12-31T00:00:00Z,cab-a01,sensor-middle,front_middle,middle,inlet,21.456,normalized-temperature,good,t5186
2025-12-31T00:00:00Z,cab-a01,sensor-bottom,front_bottom,bottom,inlet,20.556,normalized-temperature,good,t5187
2025-12-31T00:05:00Z,cab-a01,sensor-top,front_top,top,inlet,22.574,normalized-temperature,good,t5188
2025-12-31T00:05:00Z,cab-a01,sensor-middle,front_middle,middle,inlet,21.474,normalized-temperature,good,t5189
2025-12-31T00:05:00Z,cab-a01,sensor-bottom,front_bottom,bottom,inlet,20.574,normalized-temperature,good,t5190
2025-12-31T00:10:00Z,cab-a01,sensor-top,front_top,top,inlet,22.592,normalized-temperature,good,t5191
2025-12-31T00:10:00Z,cab-a01,sensor-middle,front_middle,middle,inlet,21.492,normalized-temperature,good,t5192
2025-12-31T00:10:00Z,cab-a01,sensor-bottom,front_bottom,bottom,inlet,20.592,normalized-temperature,good,t5193
2025-12-31T00:15:00Z,cab-a01,sensor-top,front_top,top,inlet,22.609,normalized-temperature,good,t5194
2025-12-31T00:15:00Z,cab-a01,sensor-middle,front_middle,middle,inlet,21.509,normalized-temperature,good,t5195
2025-12-31T00:15:00Z,cab-a01,sensor-bottom,front_bottom,bottom,inlet,20.609,normalized-temperature,good,t5196
2025-12-31T00:20:00Z,cab-a01,sensor-top,front_top,top,inlet,22.627,normalized-temperature,good,t5197
2025-12-31T00:20:00Z,cab-a01,sensor-middle,front_middle,middle,inlet,21.527,normalized-temperature,good,t5198
2025-12-31T00:20:00Z,cab-a01,sensor-bottom,front_bottom,bottom,inlet,20.627,normalized-temperature,good,t5199
2025-12-31T00:25:00Z,cab-a01,sensor-top,front_top,top,inlet,22.644,normalized-temperature,good,t5200
2025-12-31T00:25:00Z,cab-a01,sensor-middle,front_middle,middle,inlet,21.544,normalized-temperature,good,t5201
2025-12-31T00:25:00Z,cab-a01,sensor-bottom,front_bottom,bottom,inlet,20.644,normalized-temperature,good,t5202
2025-12-31T00:30:00Z,cab-a01,sensor-top,front_top,top,inlet,22.66,normalized-temperature,good,t5203
2025-12-31T00:30:00Z,cab-a01,sensor-middle,front_middle,middle,inlet,21.56,normalized-temperature,good,t5204
2025-12-31T00:30:00Z,cab-a01,sensor-bottom,front_bottom,bottom,inlet,20.66,normalized-temperature,good,t5205
2025-12-31T00:35:00Z,cab-a01,sensor-top,front_top,top,inlet,22.677,normalized-temperature,good,t5206
2025-12-31T00:35:00Z,cab-a01,sensor-middle,front_middle,middle,inlet,21.577,normalized-temperature,good,t5207
2025-12-31T00:35:00Z,cab-a01,sensor-bottom,front_bottom,bottom,inlet,20.677,normalized-temperature,good,t5208
2025-12-31T00:40:00Z,cab-a01,sensor-top,front_top,top,inlet,22.692,normalized-temperature,good,t5209
2025-12-31T00:40:00Z,cab-a01,sensor-middle,front_middle,middle,inlet,21.592,normalized-temperature,good,t5210
2025-12-31T00:40:00Z,cab-a01,sensor-bottom,front_bottom,bottom,inlet,20.692,normalized-temperature,good,t5211
2025-12-31T00:45:00Z,cab-a01,sensor-top,front_top,top,inlet,22.707,normalized-temperature,good,t5212
2025-12-31T00:45:00Z,cab-a01,sensor-middle,front_middle,middle,inlet,21.607,normalized-temperature,good,t5213
2025-12-31T00:45:00Z,cab-a01,sensor-bottom,front_bottom,bottom,inlet,20.707,normalized-temperature,good,t5214
2025-12-31T00:50:00Z,cab-a01,sensor-top,front_top,top,inlet,22.721,normalized-temperature,good,t5215
2025-12-31T00:50:00Z,cab-a01,sensor-middle,front_middle,middle,inlet,21.621,normalized-temperature,good,t5216
2025-12-31T00:50:00Z,cab-a01,sensor-bottom,front_bottom,bottom,inlet,20.721,normalized-temperature,good,t5217
2025-12-31T00:55:00Z,cab-a01,sensor-top,front_top,top,inlet,22.735,normalized-temperature,good,t5218
2025-12-31T00:55:00Z,cab-a01,sensor-middle,front_middle,middle,inlet,21.635,normalized-temperature,good,t5219
2025-12-31T00:55:00Z,cab-a01,sensor-bottom,front_bottom,bottom,inlet,20.735,normalized-temperature,good,t5220
2025-12-31T01:00:00Z,cab-a01,sensor-top,front_top,top,inlet,22.748,normalized-temperature,good,t5221
2025-12-31T01:00:00Z,cab-a01,sensor-middle,front_middle,middle,inlet,21.648,normalized-temperature,good,t5222
2025-12-31T01:00:00Z,cab-a01,sensor-bottom,front_bottom,bottom,inlet,20.748,normalized-temperature,good,t5223
2025-12-31T01:05:00Z,cab-a01,sensor-top,front_top,top,inlet,22.76,normalized-temperature,good,t5224
2025-12-31T01:05:00Z,cab-a01,sensor-middle,front_middle,middle,inlet,21.66,normalized-temperature,good,t5225
2025-12-31T01:05:00Z,cab-a01,sensor-bottom,front_bottom,bottom,inlet,20.76,normalized-temperature,good,t5226
2025-12-31T01:10:00Z,cab-a01,sensor-top,front_top,top,inlet,22.771,normalized-temperature,good,t5227
2025-12-31T01:10:00Z,cab-a01,sensor-middle,front_middle,middle,inlet,21.671,normalized-temperature,good,t5228
2025-12-31T01:10:00Z,cab-a01,sensor-bottom,front_bottom,bottom,inlet,20.771,normalized-temperature,good,t5229
2025-12-31T01:15:00Z,cab-a01,sensor-top,front_top,top,inlet,22.781,normalized-temperature,good,t5230
2025-12-31T01:15:00Z,cab-a01,sensor-middle,front_middle,middle,inlet,21.681,normalized-temperature,good,t5231
2025-12-31T01:15:00Z,cab-a01,sensor-bottom,front_bottom,bottom,inlet,20.781,normalized-temperature,good,t5232
2025-12-31T01:20:00Z,cab-a01,sensor-top,front_top,top,inlet,22.79,normalized-temperature,good,t5233
2025-12-31T01:20:00Z,cab-a01,sensor-middle,front_middle,middle,inlet,21.69,normalized-temperature,good,t5234
2025-12-31T01:20:00Z,cab-a01,sensor-bottom,front_bottom,bottom,inlet,20.79,normalized-temperature,good,t5235
2025-12-31T01:25:00Z,cab-a01,sensor-top,front_top,top,inlet,22.799,normalized-temperature,good,t5236
2025-12-31T01:25:00Z,cab-a01,sensor-middle,front_middle,middle,inlet,21.699,normalized-temperature,good,t5237
2025-12-31T01:25:00Z,cab-a01,sensor-bottom,front_bottom,bottom,inlet,20.799,normalized-temperature,good,t5238
2025-12-31T01:30:00Z,cab-a01,sensor-top,front_top,top,inlet,22.806,normalized-temperature,good,t5239
2025-12-31T01:30:00Z,cab-a01,sensor-middle,front_middle,middle,inlet,21.706,normalized-temperature,good,t5240
2025-12-31T01:30:00Z,cab-a01,sensor-bottom,front_bottom,bottom,inlet,20.806,normalized-temperature,good,t5241
2025-12-31T01:35:00Z,cab-a01,sensor-top,front_top,top,inlet,22.813,normalized-temperature,good,t5242
2025-12-31T01:35:00Z,cab-a01,sensor-middle,front_middle,middle,inlet,21.713,normalized-temperature,good,t5243
2025-12-31T01:35:00Z,cab-a01,sensor-bottom,front_bottom,bottom,inlet,20.813,normalized-temperature,good,t5244
2025-12-31T01:40:00Z,cab-a01,sensor-top,front_top,top,inlet,22.818,normalized-temperature,good,t5245
2025-12-31T01:40:00Z,cab-a01,sensor-middle,front_middle,middle,inlet,21.718,normalized-temperature,good,t5246
2025-12-31T01:40:00Z,cab-a01,sensor-bottom,front_bottom,bottom,inlet,20.818,normalized-temperature,good,t5247
2025-12-31T01:45:00Z,cab-a01,sensor-top,front_top,top,inlet,22.823,normalized-temperature,good,t5248
2025-12-31T01:45:00Z,cab-a01,sensor-middle,front_middle,middle,inlet,21.723,normalized-temperature,good,t5249
2025-12-31T01:45:00Z,cab-a01,sensor-bottom,front_bottom,bottom,inlet,20.823,normalized-temperature,good,t5250
2025-12-31T01:50:00Z,cab-a01,sensor-top,front_top,top,inlet,22.827,normalized-temperature,good,t5251
2025-12-31T01:50:00Z,cab-a01,sensor-middle,front_middle,middle,inlet,21.727,normalized-temperature,good,t5252
2025-12-31T01:50:00Z,cab-a01,sensor-bottom,front_bottom,bottom,inlet,20.827,normalized-temperature,good,t5253
2025-12-31T01:55:00Z,cab-a01,sensor-top,front_top,top,inlet,22.83,normalized-temperature,good,t5254
2025-12-31T01:55:00Z,cab-a01,sensor-middle,front_middle,middle,inlet,21.73,normalized-temperature,good,t5255
2025-12-31T01:55:00Z,cab-a01,sensor-bottom,front_bottom,bottom,inlet,20.83,normalized-temperature,good,t5256
2025-12-31T02:00:00Z,cab-a01,sensor-top,front_top,top,inlet,22.831,normalized-temperature,good,t5257
2025-12-31T02:00:00Z,cab-a01,sensor-middle,front_middle,middle,inlet,21.731,normalized-temperature,good,t5258
2025-12-31T02:00:00Z,cab-a01,sensor-bottom,front_bottom,bottom,inlet,20.831,normalized-temperature,good,t5259
2025-12-31T02:05:00Z,cab-a01,sensor-top,front_top,top,inlet,22.832,normalized-temperature,good,t5260
2025-12-31T02:05:00Z,cab-a01,sensor-middle,front_middle,middle,inlet,21.732,normalized-temperature,good,t5261
2025-12-31T02:05:00Z,cab-a01,sensor-bottom,front_bottom,bottom,inlet,20.832,normalized-temperature,good,t5262
2025-12-31T02:10:00Z,cab-a01,sensor-top,front_top,top,inlet,22.833,normalized-temperature,good,t5263
2025-12-31T02:10:00Z,cab-a01,sensor-middle,front_middle,middle,inlet,21.733,normalized-temperature,good,t5264
2025-12-31T02:10:00Z,cab-a01,sensor-bottom,front_bottom,bottom,inlet,20.833,normalized-temperature,good,t5265
2025-12-31T02:15:00Z,cab-a01,sensor-top,front_top,top,inlet,22.832,normalized-temperature,good,t5266
2025-12-31T02:15:00Z,cab-a01,sensor-middle,front_middle,middle,inlet,21.732,normalized-temperature,good,t5267
2025-12-31T02:15:00Z,cab-a01,sensor-bottom,front_bottom,bottom,inlet,20.832,normalized-temperature,good,t5268
2025-12-31T02:20:00Z,cab-a01,sensor-top,front_top,top,inlet,22.831,normalized-temperature,good,t5269
2025-12-31T02:20:00Z,cab-a01,sensor-middle,front_middle,middle,inlet,21.731,normalized-temperature,good,t5270
2025-12-31T02:20:00Z,cab-a01,sensor-bottom,front_bottom,bottom,inlet,20.831,normalized-temperature,good,t5271
2025-12-31T02:25:00Z,cab-a01,sensor-top,front_top,top,inlet,22.829,normalized-temperature,good,t5272
2025-12-31T02:25:00Z,cab-a01,sensor-middle,front_middle,middle,inlet,21.729,normalized-temperature,good,t5273
2025-12-31T02:25:00Z,cab-a01,sensor-bottom,front_bottom,bottom,inlet,20.829,normalized-temperature,good,t5274
2025-12-31T02:30:00Z,cab-a01,sensor-top,front_top,top,inlet,22.826,normalized-temperature,good,t5275
2025-12-31T02:30:00Z,cab-a01,sensor-middle,front_middle,middle,inlet,21.726,normalized-temperature,good,t5276
2025-12-31T02:30:00Z,cab-a01,sensor-bottom,front_bottom,bottom,inlet,20.826,normalized-temperature,good,t5277
2025-12-31T02:35:00Z,cab-a01,sensor-top,front_top,top,inlet,22.823,normalized-temperature,good,t5278
2025-12-31T02:35:00Z,cab-a01,sensor-middle,front_middle,middle,inlet,21.723,normalized-temperature,good,t5279
2025-12-31T02:35:00Z,cab-a01,sensor-bottom,front_bottom,bottom,inlet,20.823,normalized-temperature,good,t5280
2025-12-31T02:40:00Z,cab-a01,sensor-top,front_top,top,inlet,22.82,normalized-temperature,good,t5281
2025-12-31T02:40:00Z,cab-a01,sensor-middle,front_middle,middle,inlet,21.72,normalized-temperature,good,t5282
2025-12-31T02:40:00Z,cab-a01,sensor-bottom,front_bottom,bottom,inlet,20.82,normalized-temperature,good,t5283
2025-12-31T02:45:00Z,cab-a01,sensor-top,front_top,top,inlet,22.816,normalized-temperature,good,t5284
2025-12-31T02:45:00Z,cab-a01,sensor-middle,front_middle,middle,inlet,21.716,normalized-temperature,good,t5285
2025-12-31T02:45:00Z,cab-a01,sensor-bottom,front_bottom,bottom,inlet,20.816,normalized-temperature,good,t5286
2025-12-31T02:50:00Z,cab-a01,sensor-top,front_top,top,inlet,22.811,normalized-temperature,good,t5287
2025-12-31T02:50:00Z,cab-a01,sensor-middle,front_middle,middle,inlet,21.711,normalized-temperature,good,t5288
2025-12-31T02:50:00Z,cab-a01,sensor-bottom,front_bottom,bottom,inlet,20.811,normalized-temperature,good,t5289
2025-12-31T02:55:00Z,cab-a01,sensor-top,front_top,top,inlet,22.806,normalized-temperature,good,t5290
2025-12-31T02:55:00Z,cab-a01,sensor-middle,front_middle,middle,inlet,21.706,normalized-temperature,good,t5291
2025-12-31T02:55:00Z,cab-a01,sensor-bottom,front_bottom,bottom,inlet,20.806,normalized-temperature,good,t5292
2025-12-31T03:00:00Z,cab-a01,sensor-top,front_top,top,inlet,22.801,normalized-temperature,good,t5293
2025-12-31T03:00:00Z,cab-a01,sensor-middle,front_middle,middle,inlet,21.701,normalized-temperature,good,t5294
2025-12-31T03:00:00Z,cab-a01,sensor-bottom,front_bottom,bottom,inlet,20.801,normalized-temperature,good,t5295
2025-12-31T03:05:00Z,cab-a01,sensor-top,front_top,top,inlet,22.796,normalized-temperature,good,t5296
2025-12-31T03:05:00Z,cab-a01,sensor-middle,front_middle,middle,inlet,21.696,normalized-temperature,good,t5297
2025-12-31T03:05:00Z,cab-a01,sensor-bottom,front_bottom,bottom,inlet,20.796,normalized-temperature,good,t5298
2025-12-31T03:10:00Z,cab-a01,sensor-top,front_top,top,inlet,22.791,normalized-temperature,good,t5299
2025-12-31T03:10:00Z,cab-a01,sensor-middle,front_middle,middle,inlet,21.691,normalized-temperature,good,t5300
2025-12-31T03:10:00Z,cab-a01,sensor-bottom,front_bottom,bottom,inlet,20.791,normalized-temperature,good,t5301
2025-12-31T03:15:00Z,cab-a01,sensor-top,front_top,top,inlet,22.786,normalized-temperature,good,t5302
2025-12-31T03:15:00Z,cab-a01,sensor-middle,front_middle,middle,inlet,21.686,normalized-temperature,good,t5303
2025-12-31T03:15:00Z,cab-a01,sensor-bottom,front_bottom,bottom,inlet,20.786,normalized-temperature,good,t5304
2025-12-31T03:20:00Z,cab-a01,sensor-top,front_top,top,inlet,22.78,normalized-temperature,good,t5305
2025-12-31T03:20:00Z,cab-a01,sensor-middle,front_middle,middle,inlet,21.68,normalized-temperature,good,t5306
2025-12-31T03:20:00Z,cab-a01,sensor-bottom,front_bottom,bottom,inlet,20.78,normalized-temperature,good,t5307
2025-12-31T03:25:00Z,cab-a01,sensor-top,front_top,top,inlet,22.775,normalized-temperature,good,t5308
2025-12-31T03:25:00Z,cab-a01,sensor-middle,front_middle,middle,inlet,21.675,normalized-temperature,good,t5309
2025-12-31T03:25:00Z,cab-a01,sensor-bottom,front_bottom,bottom,inlet,20.775,normalized-temperature,good,t5310
2025-12-31T03:30:00Z,cab-a01,sensor-top,front_top,top,inlet,22.771,normalized-temperature,good,t5311
